subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-0101108_ses-1,0.198552 ,0.339508 ,0.198356 ,0.230837 ,0.272437 ,0.161014 ,0.170161 ,0.181455 ,0.394776 ,0.175463 ,0.286689 ,0.178951 ,0.149155 ,0.116106 ,0.152929 ,0.110850 ,0.170230 ,0.213550
sub-0101108_ses-1,0.226767 ,0.293486 ,0.214928 ,0.197569 ,0.253616 ,0.152250 ,0.131135 ,0.158864 ,0.285352 ,0.139393 ,0.260121 ,0.207472 ,0.161066 ,0.162557 ,0.171931 ,0.117795 ,0.175129 ,0.188449
sub-0101109_ses-1,0.249517 ,0.309497 ,0.196865 ,0.196503 ,0.261361 ,0.149214 ,0.171222 ,0.306527 ,0.441400 ,0.178454 ,0.217452 ,0.167850 ,0.134849 ,0.138888 ,0.225968 ,0.134290 ,0.148081 ,0.289117
sub-0101109_ses-1,0.201427 ,0.244077 ,0.225984 ,0.123384 ,0.199255 ,0.191888 ,0.137033 ,0.152758 ,0.342036 ,0.160622 ,0.246536 ,0.194578 ,0.146787 ,0.123125 ,0.248337 ,0.115382 ,0.142042 ,0.247528
sub-0101109_ses-1,0.309932 ,0.328514 ,0.268693 ,0.219730 ,0.227430 ,0.186806 ,0.137955 ,0.188842 ,0.252419 ,0.173635 ,0.218592 ,0.179820 ,0.163046 ,0.149769 ,0.229607 ,0.125753 ,0.162258 ,0.216379
sub-0101110_ses-1,0.215821 ,0.392300 ,0.261403 ,0.218027 ,0.219909 ,0.188347 ,0.132902 ,0.148116 ,0.346162 ,0.110298 ,0.249350 ,0.163292 ,0.130893 ,0.149126 ,0.199224 ,0.125831 ,0.228246 ,0.169032
sub-0101110_ses-1,0.295551 ,0.368326 ,0.196004 ,0.239508 ,0.287204 ,0.171105 ,0.132375 ,0.185902 ,0.373007 ,0.178043 ,0.339217 ,0.194710 ,0.145864 ,0.158215 ,0.226073 ,0.152579 ,0.185312 ,0.286408
sub-0101110_ses-1,0.211444 ,0.238277 ,0.223412 ,0.269478 ,0.191885 ,0.158486 ,0.133271 ,0.182841 ,0.341806 ,0.199728 ,0.334816 ,0.161594 ,0.147663 ,0.150238 ,0.227848 ,0.121504 ,0.235115 ,0.239986
sub-0101111_ses-1,0.132563 ,0.223201 ,0.187842 ,0.190699 ,0.166305 ,0.140383 ,0.153024 ,0.153300 ,0.207516 ,0.173679 ,0.232709 ,0.193942 ,0.128739 ,0.156983 ,0.154976 ,0.156505 ,0.177831 ,0.166320
sub-0101111_ses-1,0.246478 ,0.254228 ,0.227942 ,0.249145 ,0.157601 ,0.160151 ,0.155084 ,0.101061 ,0.272733 ,0.191174 ,0.239761 ,0.193714 ,0.114678 ,0.167933 ,0.126531 ,0.148924 ,0.272328 ,0.191724
sub-0101111_ses-1,0.207142 ,0.279108 ,0.153038 ,0.300379 ,0.168047 ,0.149365 ,0.141246 ,0.160780 ,0.322234 ,0.143130 ,0.526329 ,0.240693 ,0.182839 ,0.181158 ,0.172681 ,0.155041 ,0.326281 ,0.255743
sub-0101112_ses-1,0.210300 ,0.251428 ,0.193872 ,0.213104 ,0.195324 ,0.108338 ,0.151207 ,0.124567 ,0.272029 ,0.189563 ,0.206241 ,0.152366 ,0.109722 ,0.097967 ,0.127318 ,0.151869 ,0.158481 ,0.197834
sub-0101112_ses-1,0.248497 ,0.330008 ,0.275152 ,0.239628 ,0.219196 ,0.173347 ,0.177461 ,0.168821 ,0.269818 ,0.175248 ,0.244856 ,0.174844 ,0.160534 ,0.184343 ,0.205041 ,0.178118 ,0.174266 ,0.215522
sub-0101112_ses-1,0.320683 ,0.309798 ,0.329607 ,0.191823 ,0.251865 ,0.191848 ,0.170739 ,0.115831 ,0.391184 ,0.148050 ,0.295704 ,0.157040 ,0.204794 ,0.211911 ,0.227020 ,0.183633 ,0.184421 ,0.253675
sub-0101113_ses-1,0.374329 ,0.442785 ,0.251964 ,0.280933 ,0.263945 ,0.237522 ,0.242914 ,0.175358 ,0.390814 ,0.170214 ,0.250194 ,0.233727 ,0.208191 ,0.210414 ,0.367135 ,0.193484 ,0.306730 ,0.268790
sub-0101113_ses-1,0.327040 ,0.398707 ,0.208249 ,0.258255 ,0.236660 ,0.209306 ,0.271880 ,0.188068 ,0.306166 ,0.217053 ,0.289658 ,0.166235 ,0.198812 ,0.134651 ,0.438257 ,0.196232 ,0.270531 ,0.216127
sub-0101113_ses-1,0.412199 ,0.371593 ,0.254646 ,0.330511 ,0.276568 ,0.236476 ,0.308706 ,0.140924 ,0.445167 ,0.219842 ,0.352721 ,0.220490 ,0.222315 ,0.189238 ,0.347261 ,0.228751 ,0.277491 ,0.252449
sub-0101114_ses-1,0.207693 ,0.235126 ,0.217116 ,0.189945 ,0.158247 ,0.156620 ,0.158004 ,0.163759 ,0.244717 ,0.180841 ,0.304350 ,0.208423 ,0.139921 ,0.195954 ,0.160515 ,0.146417 ,0.241729 ,0.151388
sub-0101114_ses-1,0.150037 ,0.250255 ,0.212171 ,0.198303 ,0.174644 ,0.151414 ,0.151238 ,0.152726 ,0.255674 ,0.159485 ,0.198651 ,0.188221 ,0.135986 ,0.115202 ,0.178343 ,0.139890 ,0.190969 ,0.148758
sub-0101114_ses-1,0.171950 ,0.224389 ,0.244147 ,0.215788 ,0.207240 ,0.141422 ,0.180689 ,0.154238 ,0.252883 ,0.169279 ,0.275604 ,0.157308 ,0.171921 ,0.136394 ,0.168554 ,0.129743 ,0.144682 ,0.152314
sub-0101115_ses-1,0.253377 ,0.415892 ,0.257691 ,0.258319 ,0.245815 ,0.172717 ,0.128630 ,0.154119 ,0.376667 ,0.235400 ,0.348018 ,0.201326 ,0.161859 ,0.122280 ,0.242490 ,0.135869 ,0.200388 ,0.253404
sub-0101115_ses-1,0.247885 ,0.383570 ,0.215728 ,0.281633 ,0.285932 ,0.171575 ,0.192606 ,0.231906 ,0.446713 ,0.257748 ,0.235560 ,0.178675 ,0.164245 ,0.155186 ,0.251947 ,0.151032 ,0.217183 ,0.335269
sub-0101115_ses-1,0.268271 ,0.368541 ,0.197024 ,0.309076 ,0.188017 ,0.167772 ,0.167375 ,0.254543 ,0.295898 ,0.307430 ,0.236589 ,0.154113 ,0.164326 ,0.188378 ,0.271992 ,0.231434 ,0.212716 ,0.288112
sub-0101116_ses-1,0.365000 ,0.425080 ,0.212298 ,0.260660 ,0.196401 ,0.154354 ,0.149977 ,0.158750 ,0.327501 ,0.153717 ,0.267389 ,0.135671 ,0.134538 ,0.144464 ,0.277025 ,0.098285 ,0.238384 ,0.210071
sub-0101116_ses-1,0.283831 ,0.298462 ,0.199271 ,0.222111 ,0.210205 ,0.188925 ,0.157233 ,0.141702 ,0.292876 ,0.131329 ,0.365440 ,0.166671 ,0.101208 ,0.150242 ,0.287253 ,0.113564 ,0.348244 ,0.192784
sub-0101116_ses-1,0.302393 ,0.342562 ,0.231551 ,0.182830 ,0.175395 ,0.160714 ,0.170429 ,0.130877 ,0.271042 ,0.178421 ,0.292530 ,0.162041 ,0.140536 ,0.150010 ,0.313310 ,0.127628 ,0.353152 ,0.139989
sub-0101200_ses-1,0.061598 ,0.079147 ,0.073937 ,0.053910 ,0.051255 ,0.074863 ,0.067877 ,0.058849 ,0.069421 ,0.051089 ,0.057918 ,0.082897 ,0.103904 ,0.066590 ,0.093441 ,0.052944 ,0.073775 ,0.041804
sub-0101201_ses-1,0.067861 ,0.103194 ,0.081785 ,0.076166 ,0.073636 ,0.076720 ,0.156413 ,0.093761 ,0.085031 ,0.055409 ,0.080513 ,0.111486 ,0.073604 ,0.047787 ,0.121725 ,0.071200 ,0.075843 ,0.053761
sub-0101202_ses-1,0.083004 ,0.058455 ,0.066724 ,0.051703 ,0.051630 ,0.061872 ,0.083850 ,0.071122 ,0.063294 ,0.047168 ,0.064325 ,0.138161 ,0.063288 ,0.052657 ,0.096566 ,0.072212 ,0.087128 ,0.066995
sub-0101203_ses-1,0.049497 ,0.083888 ,0.068430 ,0.040853 ,0.062795 ,0.077552 ,0.059042 ,0.051429 ,0.078228 ,0.052256 ,0.074795 ,0.067091 ,0.063736 ,0.045220 ,0.069604 ,0.062073 ,0.079119 ,0.041392
sub-0101204_ses-1,0.061652 ,0.073800 ,0.049174 ,0.056417 ,0.052550 ,0.044810 ,0.069016 ,0.052980 ,0.066960 ,0.040800 ,0.068756 ,0.071508 ,0.064029 ,0.040938 ,0.060843 ,0.040809 ,0.060672 ,0.044014
sub-0101205_ses-1,0.080221 ,0.095506 ,0.090177 ,0.050942 ,0.065624 ,0.069735 ,0.089452 ,0.072800 ,0.099851 ,0.055172 ,0.062550 ,0.164743 ,0.081212 ,0.061940 ,0.101291 ,0.074124 ,0.115665 ,0.056967
sub-0101206_ses-1,0.091605 ,0.108983 ,0.101634 ,0.068434 ,0.072609 ,0.068313 ,0.068817 ,0.067487 ,0.069778 ,0.061793 ,0.081225 ,0.078129 ,0.076967 ,0.052426 ,0.073801 ,0.060811 ,0.099099 ,0.034452
sub-0101207_ses-1,0.071602 ,0.093993 ,0.069765 ,0.059866 ,0.068943 ,0.059732 ,0.064509 ,0.058961 ,0.088072 ,0.047272 ,0.078869 ,0.068371 ,0.069297 ,0.053121 ,0.083970 ,0.070973 ,0.095003 ,0.042382
sub-0101208_ses-1,0.127672 ,0.087433 ,0.069829 ,0.048204 ,0.058663 ,0.067249 ,0.078930 ,0.070205 ,0.103985 ,0.051520 ,0.069942 ,0.087307 ,0.103567 ,0.070637 ,0.100974 ,0.072207 ,0.106898 ,0.038822
sub-0101209_ses-1,0.247604 ,0.182674 ,0.158808 ,0.167590 ,0.128015 ,0.136104 ,0.137143 ,0.232000 ,0.209281 ,0.118382 ,0.196857 ,0.265678 ,0.171585 ,0.142569 ,0.271904 ,0.289836 ,0.275844 ,0.107734
sub-0101210_ses-1,0.333221 ,0.155791 ,0.223068 ,0.144397 ,0.139623 ,0.137569 ,0.121360 ,0.202422 ,0.172236 ,0.089217 ,0.138621 ,0.157616 ,0.148423 ,0.129112 ,0.228843 ,0.213091 ,0.166234 ,0.288684
sub-0101211_ses-1,0.300641 ,0.131230 ,0.161511 ,0.094198 ,0.122569 ,0.107438 ,0.184629 ,0.139995 ,0.194461 ,0.091550 ,0.120177 ,0.200988 ,0.129103 ,0.126135 ,0.201656 ,0.170391 ,0.120985 ,0.242483
sub-0101212_ses-1,0.185831 ,0.213502 ,0.251737 ,0.122186 ,0.160913 ,0.149424 ,0.130531 ,0.161174 ,0.145773 ,0.066308 ,0.155193 ,0.117784 ,0.115561 ,0.073036 ,0.103635 ,0.150212 ,0.127004 ,0.104550
sub-0101213_ses-1,0.101218 ,0.085390 ,0.079963 ,0.077680 ,0.090647 ,0.082081 ,0.115183 ,0.089653 ,0.086420 ,0.047067 ,0.077610 ,0.144796 ,0.085723 ,0.063265 ,0.082246 ,0.103918 ,0.115776 ,0.066569
sub-0101214_ses-1,0.104569 ,0.079503 ,0.105129 ,0.066923 ,0.097305 ,0.066536 ,0.074485 ,0.060128 ,0.085720 ,0.068810 ,0.079298 ,0.085557 ,0.076965 ,0.060205 ,0.093855 ,0.075982 ,0.097679 ,0.048380
sub-0101215_ses-1,0.116155 ,0.098302 ,0.073683 ,0.069315 ,0.085870 ,0.099895 ,0.103400 ,0.087190 ,0.091588 ,0.068104 ,0.094743 ,0.139336 ,0.100327 ,0.071697 ,0.100823 ,0.113886 ,0.155623 ,0.055380
sub-0101216_ses-1,0.271007 ,0.213974 ,0.208883 ,0.099783 ,0.112576 ,0.089154 ,0.109510 ,0.176330 ,0.145282 ,0.085341 ,0.154274 ,0.195487 ,0.107869 ,0.136901 ,0.173367 ,0.226817 ,0.151210 ,0.193381
sub-0101217_ses-1,0.176950 ,0.126009 ,0.126456 ,0.090401 ,0.111863 ,0.090892 ,0.137510 ,0.125972 ,0.138944 ,0.084149 ,0.116580 ,0.116180 ,0.079502 ,0.072425 ,0.137471 ,0.188902 ,0.120595 ,0.080098
sub-0101218_ses-1,0.092729 ,0.098585 ,0.101547 ,0.073356 ,0.064576 ,0.067761 ,0.103256 ,0.061342 ,0.090248 ,0.057398 ,0.110062 ,0.116346 ,0.076676 ,0.076736 ,0.092208 ,0.078490 ,0.085784 ,0.059590
sub-0101219_ses-1,0.118364 ,0.088073 ,0.103428 ,0.081463 ,0.081077 ,0.094951 ,0.186012 ,0.072369 ,0.089168 ,0.061487 ,0.146768 ,0.097161 ,0.078344 ,0.061431 ,0.092840 ,0.080098 ,0.111669 ,0.062235
sub-0101220_ses-1,0.137076 ,0.082947 ,0.095390 ,0.062751 ,0.062054 ,0.077915 ,0.138397 ,0.098992 ,0.097073 ,0.064329 ,0.110110 ,0.140896 ,0.070711 ,0.077285 ,0.115903 ,0.073580 ,0.107981 ,0.063863
sub-0101221_ses-1,0.126638 ,0.095049 ,0.118564 ,0.072153 ,0.088603 ,0.094391 ,0.147896 ,0.098975 ,0.126944 ,0.069052 ,0.133477 ,0.128803 ,0.081524 ,0.078924 ,0.132483 ,0.113172 ,0.147840 ,0.096834
sub-0101222_ses-1,0.159466 ,0.108259 ,0.141384 ,0.098897 ,0.097021 ,0.104169 ,0.125976 ,0.098907 ,0.090046 ,0.077837 ,0.082933 ,0.112090 ,0.078133 ,0.078228 ,0.112175 ,0.120586 ,0.114190 ,0.127052
sub-0101223_ses-1,0.109743 ,0.114584 ,0.120470 ,0.085842 ,0.075416 ,0.071672 ,0.106976 ,0.068254 ,0.119720 ,0.065009 ,0.085932 ,0.114335 ,0.073322 ,0.064553 ,0.065190 ,0.068239 ,0.087299 ,0.079822
sub-0101224_ses-1,0.224198 ,0.150772 ,0.185782 ,0.183969 ,0.159276 ,0.136383 ,0.189438 ,0.150200 ,0.185158 ,0.131166 ,0.164701 ,0.166135 ,0.207184 ,0.127614 ,0.207979 ,0.131791 ,0.204476 ,0.058286
sub-0101225_ses-1,0.135448 ,0.104437 ,0.112752 ,0.072972 ,0.082940 ,0.088668 ,0.087606 ,0.099248 ,0.106078 ,0.063471 ,0.101413 ,0.119158 ,0.086242 ,0.078359 ,0.089878 ,0.076232 ,0.085031 ,0.062911
sub-0101300_ses-1,0.241782 ,0.236481 ,0.212948 ,0.239589 ,0.217855 ,0.167548 ,0.149526 ,0.363810 ,0.340491 ,0.147128 ,0.210074 ,0.315136 ,0.196042 ,0.152116 ,0.212474 ,0.182300 ,0.200019 ,0.193409
sub-0101300_ses-1,0.260524 ,0.272528 ,0.207227 ,0.212981 ,0.199917 ,0.155836 ,0.184706 ,0.371928 ,0.308238 ,0.165165 ,0.227974 ,0.286917 ,0.222109 ,0.168436 ,0.237581 ,0.233061 ,0.225865 ,0.177652
sub-0101300_ses-1,0.228675 ,0.304340 ,0.241081 ,0.185022 ,0.202094 ,0.185069 ,0.166367 ,0.492223 ,0.368374 ,0.170530 ,0.226126 ,0.380626 ,0.186184 ,0.140854 ,0.257827 ,0.267491 ,0.227316 ,0.255760
sub-0101300_ses-1,0.238247 ,0.248282 ,0.213622 ,0.255695 ,0.176742 ,0.217101 ,0.184092 ,0.423590 ,0.299075 ,0.147269 ,0.260163 ,0.422407 ,0.224386 ,0.193400 ,0.228612 ,0.223388 ,0.217504 ,0.180900
sub-0101301_ses-1,0.258093 ,0.233341 ,0.186730 ,0.206871 ,0.196296 ,0.202593 ,0.167033 ,0.261138 ,0.279016 ,0.158852 ,0.251675 ,0.252261 ,0.223756 ,0.151250 ,0.226093 ,0.263212 ,0.245435 ,0.206478
sub-0101301_ses-1,0.362052 ,0.295690 ,0.301087 ,0.241814 ,0.157346 ,0.218005 ,0.168841 ,0.326966 ,0.337064 ,0.181589 ,0.241668 ,0.400476 ,0.219289 ,0.176866 ,0.224571 ,0.253462 ,0.226008 ,0.230661
sub-0101301_ses-1,0.303247 ,0.274197 ,0.264265 ,0.321277 ,0.211785 ,0.218240 ,0.136238 ,0.421008 ,0.345174 ,0.197212 ,0.304210 ,0.372850 ,0.207653 ,0.192001 ,0.239684 ,0.252798 ,0.303106 ,0.227497
sub-0101301_ses-1,0.250548 ,0.327995 ,0.284893 ,0.220668 ,0.219417 ,0.262637 ,0.159500 ,0.323961 ,0.419832 ,0.168975 ,0.275531 ,0.301085 ,0.241569 ,0.221866 ,0.229549 ,0.214430 ,0.336132 ,0.198196
sub-0101302_ses-1,0.170770 ,0.238714 ,0.221521 ,0.195263 ,0.166649 ,0.165950 ,0.158657 ,0.188876 ,0.213260 ,0.140211 ,0.195484 ,0.267834 ,0.178853 ,0.155248 ,0.209687 ,0.153141 ,0.210050 ,0.158378
sub-0101302_ses-1,0.248565 ,0.210332 ,0.218889 ,0.217176 ,0.206425 ,0.223790 ,0.167974 ,0.282623 ,0.281251 ,0.181792 ,0.245985 ,0.311994 ,0.192657 ,0.192710 ,0.234781 ,0.206349 ,0.225621 ,0.195416
sub-0101302_ses-1,0.199472 ,0.202226 ,0.204237 ,0.184091 ,0.171471 ,0.207425 ,0.147044 ,0.310738 ,0.243451 ,0.153709 ,0.235110 ,0.321990 ,0.202611 ,0.160455 ,0.212921 ,0.190416 ,0.164719 ,0.192722
sub-0101302_ses-1,0.313221 ,0.252030 ,0.247813 ,0.212133 ,0.175021 ,0.166102 ,0.143331 ,0.405462 ,0.245023 ,0.162045 ,0.253326 ,0.280230 ,0.208393 ,0.181529 ,0.222378 ,0.182403 ,0.220780 ,0.180272
sub-0101303_ses-1,0.344604 ,0.220525 ,0.339948 ,0.208953 ,0.191242 ,0.187043 ,0.188054 ,0.395841 ,0.409236 ,0.122578 ,0.260826 ,0.331609 ,0.184163 ,0.144725 ,0.215916 ,0.264141 ,0.197725 ,0.314673
sub-0101303_ses-1,0.324671 ,0.250849 ,0.284502 ,0.257918 ,0.176531 ,0.192466 ,0.388268 ,0.521461 ,0.342980 ,0.167365 ,0.226183 ,0.486826 ,0.200436 ,0.147386 ,0.219967 ,0.290162 ,0.202983 ,0.193888
sub-0101303_ses-1,0.332986 ,0.254816 ,0.233783 ,0.229249 ,0.155066 ,0.172881 ,0.233062 ,0.483891 ,0.398875 ,0.140404 ,0.242190 ,0.452123 ,0.166540 ,0.167093 ,0.223292 ,0.220978 ,0.196628 ,0.214790
sub-0101303_ses-1,0.197230 ,0.208982 ,0.215245 ,0.179573 ,0.178770 ,0.172105 ,0.199160 ,0.244762 ,0.257165 ,0.150828 ,0.219726 ,0.340648 ,0.193183 ,0.150899 ,0.246962 ,0.191034 ,0.164393 ,0.177725
sub-0101304_ses-1,0.308758 ,0.210286 ,0.258532 ,0.193607 ,0.146857 ,0.154240 ,0.173668 ,0.261159 ,0.285982 ,0.138327 ,0.205098 ,0.282490 ,0.195366 ,0.180275 ,0.233928 ,0.187328 ,0.186113 ,0.151924
sub-0101304_ses-1,0.428896 ,0.222210 ,0.255362 ,0.186720 ,0.186259 ,0.148687 ,0.167715 ,0.278476 ,0.368684 ,0.152098 ,0.218034 ,0.301525 ,0.172667 ,0.158450 ,0.212890 ,0.235567 ,0.220023 ,0.247487
sub-0101304_ses-1,0.381062 ,0.247510 ,0.279367 ,0.198428 ,0.207636 ,0.164506 ,0.175495 ,0.266847 ,0.343254 ,0.173936 ,0.228692 ,0.256568 ,0.177120 ,0.155579 ,0.192474 ,0.183600 ,0.246630 ,0.240544
sub-0101304_ses-1,0.314444 ,0.240722 ,0.241013 ,0.205000 ,0.166144 ,0.160732 ,0.183946 ,0.263846 ,0.337005 ,0.156851 ,0.249756 ,0.271390 ,0.171057 ,0.146841 ,0.220708 ,0.211221 ,0.232715 ,0.216726
sub-0101305_ses-1,0.207907 ,0.215428 ,0.180072 ,0.188138 ,0.144361 ,0.199588 ,0.187759 ,0.314755 ,0.263178 ,0.126049 ,0.279026 ,0.279968 ,0.190340 ,0.124563 ,0.203154 ,0.206651 ,0.211482 ,0.148452
sub-0101305_ses-1,0.220632 ,0.200217 ,0.218542 ,0.226323 ,0.199109 ,0.169712 ,0.146518 ,0.310233 ,0.274037 ,0.145847 ,0.261397 ,0.255399 ,0.204529 ,0.160618 ,0.177421 ,0.200416 ,0.207652 ,0.192881
sub-0101305_ses-1,0.214073 ,0.261960 ,0.212415 ,0.183184 ,0.200578 ,0.202212 ,0.228475 ,0.382433 ,0.285661 ,0.166129 ,0.299515 ,0.249234 ,0.161619 ,0.150668 ,0.243824 ,0.272574 ,0.203534 ,0.214070
sub-0101305_ses-1,0.214533 ,0.245040 ,0.199638 ,0.200257 ,0.204647 ,0.183435 ,0.163903 ,0.308238 ,0.268506 ,0.188158 ,0.227438 ,0.392473 ,0.209737 ,0.136527 ,0.185345 ,0.231803 ,0.236983 ,0.228943
sub-0101306_ses-1,0.174478 ,0.245155 ,0.245961 ,0.214021 ,0.157070 ,0.167360 ,0.142169 ,0.203225 ,0.263702 ,0.144768 ,0.198460 ,0.213118 ,0.169689 ,0.140852 ,0.187287 ,0.147925 ,0.156520 ,0.142387
sub-0101306_ses-1,0.310322 ,0.261723 ,0.200896 ,0.188433 ,0.221520 ,0.171675 ,0.174238 ,0.312155 ,0.338099 ,0.152491 ,0.231314 ,0.245776 ,0.202166 ,0.187273 ,0.256505 ,0.207044 ,0.203857 ,0.183183
sub-0101306_ses-1,0.216039 ,0.242610 ,0.165990 ,0.220011 ,0.190823 ,0.163743 ,0.195069 ,0.321570 ,0.270297 ,0.117565 ,0.240095 ,0.263512 ,0.195094 ,0.155436 ,0.206486 ,0.179871 ,0.189039 ,0.145612
sub-0101306_ses-1,0.252965 ,0.233203 ,0.224899 ,0.221250 ,0.174297 ,0.157962 ,0.140017 ,0.383955 ,0.273206 ,0.150005 ,0.217274 ,0.240598 ,0.171699 ,0.187247 ,0.237547 ,0.279834 ,0.239629 ,0.219124
sub-0101307_ses-1,0.202916 ,0.212866 ,0.201987 ,0.154014 ,0.154292 ,0.164162 ,0.159273 ,0.217819 ,0.230274 ,0.140987 ,0.243316 ,0.229756 ,0.177334 ,0.156365 ,0.207134 ,0.153309 ,0.193008 ,0.170597
sub-0101307_ses-1,0.240074 ,0.235526 ,0.196497 ,0.161674 ,0.171733 ,0.169591 ,0.146720 ,0.214096 ,0.217141 ,0.096615 ,0.208449 ,0.252283 ,0.155351 ,0.160821 ,0.206228 ,0.162917 ,0.206351 ,0.169280
sub-0101307_ses-1,0.317490 ,0.225076 ,0.235655 ,0.176513 ,0.142908 ,0.172443 ,0.143836 ,0.255740 ,0.268202 ,0.122960 ,0.254020 ,0.237573 ,0.192114 ,0.140120 ,0.210277 ,0.201617 ,0.196150 ,0.209796
sub-0101307_ses-1,0.242252 ,0.199404 ,0.213845 ,0.137826 ,0.196545 ,0.176600 ,0.148173 ,0.187320 ,0.248073 ,0.105640 ,0.212908 ,0.222924 ,0.181553 ,0.136716 ,0.207756 ,0.166233 ,0.196918 ,0.185025
sub-0101400_ses-1,0.056309 ,0.076095 ,0.090724 ,0.044944 ,0.042120 ,0.035967 ,0.069367 ,0.040977 ,0.060040 ,0.031745 ,0.047578 ,0.051367 ,0.036406 ,0.031226 ,0.039555 ,0.035307 ,0.052113 ,0.065187
sub-0101401_ses-1,0.097898 ,0.076443 ,0.061345 ,0.054543 ,0.061826 ,0.053752 ,0.072238 ,0.054763 ,0.098005 ,0.045410 ,0.053949 ,0.060309 ,0.071793 ,0.073520 ,0.070355 ,0.072433 ,0.073135 ,0.085259
sub-0101402_ses-1,0.102468 ,0.210818 ,0.180245 ,0.048331 ,0.084545 ,0.069526 ,0.153067 ,0.083205 ,0.104156 ,0.030679 ,0.049020 ,0.103711 ,0.069653 ,0.031883 ,0.073478 ,0.060044 ,0.113496 ,0.107614
sub-0101403_ses-1,0.123257 ,0.138642 ,0.113824 ,0.102238 ,0.076069 ,0.085993 ,0.086594 ,0.113350 ,0.144412 ,0.057340 ,0.120076 ,0.149897 ,0.075062 ,0.067581 ,0.065424 ,0.060721 ,0.073129 ,0.063028
sub-0101502_ses-1,0.445863 ,0.342344 ,0.364106 ,0.224520 ,0.189718 ,0.271380 ,0.440327 ,0.572154 ,0.437338 ,0.235303 ,0.390157 ,0.571053 ,0.235583 ,0.239839 ,0.201569 ,0.380592 ,0.345186 ,0.496902
sub-0101503_ses-1,0.766539 ,0.536424 ,0.573720 ,0.338312 ,0.308785 ,0.542616 ,0.698841 ,1.235370 ,0.899902 ,0.630765 ,0.696935 ,1.301349 ,0.330445 ,0.319214 ,0.488193 ,0.510978 ,0.570790 ,0.424946
sub-0101505_ses-1,0.297678 ,0.385243 ,0.296218 ,0.139416 ,0.158046 ,0.189157 ,0.319710 ,0.309234 ,0.398266 ,0.132790 ,0.151762 ,0.171180 ,0.233102 ,0.157260 ,0.160105 ,0.206269 ,0.183002 ,0.147155
sub-0101600_ses-1,0.091088 ,0.109063 ,0.095818 ,0.068375 ,0.067305 ,0.069661 ,0.059324 ,0.081443 ,0.091774 ,0.048645 ,0.088075 ,0.075380 ,0.050469 ,0.046213 ,0.074523 ,0.048491 ,0.059112 ,0.052536
sub-0101600_ses-1,0.128063 ,0.118574 ,0.130252 ,0.081854 ,0.082585 ,0.101437 ,0.074237 ,0.112947 ,0.095645 ,0.042467 ,0.080149 ,0.094396 ,0.055703 ,0.061040 ,0.061735 ,0.053072 ,0.066600 ,0.054454
sub-0101600_ses-1,0.113900 ,0.134263 ,0.174221 ,0.089217 ,0.074404 ,0.090270 ,0.077178 ,0.117806 ,0.083392 ,0.061711 ,0.088215 ,0.125929 ,0.054237 ,0.047490 ,0.059255 ,0.060835 ,0.066852 ,0.056768
sub-0101600_ses-1,0.291879 ,0.182725 ,0.375533 ,0.159764 ,0.093521 ,0.248537 ,0.242327 ,0.213029 ,0.187956 ,0.094553 ,0.177722 ,0.310995 ,0.091864 ,0.078826 ,0.134520 ,0.103855 ,0.110437 ,0.066859
sub-0101601_ses-1,0.127637 ,0.087430 ,0.112206 ,0.099442 ,0.063626 ,0.088055 ,0.060144 ,0.222646 ,0.121664 ,0.056810 ,0.107634 ,0.113131 ,0.063603 ,0.065690 ,0.081623 ,0.089723 ,0.076760 ,0.068583
sub-0101601_ses-1,0.230668 ,0.150809 ,0.138446 ,0.124292 ,0.088439 ,0.104746 ,0.233127 ,0.380232 ,0.149525 ,0.114051 ,0.145570 ,0.236747 ,0.097712 ,0.089964 ,0.123068 ,0.125114 ,0.141925 ,0.184881
sub-0101601_ses-1,0.282988 ,0.272659 ,0.209562 ,0.163768 ,0.189643 ,0.159379 ,0.352509 ,1.003886 ,0.214724 ,0.123085 ,0.351680 ,0.345249 ,0.189680 ,0.155296 ,0.272749 ,0.361248 ,0.197064 ,0.532880
sub-0101601_ses-1,0.290109 ,0.203906 ,0.191812 ,0.171167 ,0.165032 ,0.172243 ,0.371888 ,1.192684 ,0.232554 ,0.110735 ,0.278274 ,0.402076 ,0.123990 ,0.083024 ,0.204039 ,0.255523 ,0.158753 ,0.600450
sub-0101602_ses-1,0.069694 ,0.083190 ,0.105260 ,0.066017 ,0.080464 ,0.056539 ,0.053656 ,0.172654 ,0.073295 ,0.054108 ,0.087327 ,0.108577 ,0.047712 ,0.041903 ,0.055583 ,0.066678 ,0.062636 ,0.087862
sub-0101602_ses-1,0.142200 ,0.120475 ,0.122647 ,0.110550 ,0.059511 ,0.082091 ,0.131844 ,0.137045 ,0.126027 ,0.074823 ,0.120201 ,0.139916 ,0.065379 ,0.064700 ,0.091051 ,0.160050 ,0.103370 ,0.100609
sub-0101602_ses-1,0.155380 ,0.165980 ,0.135045 ,0.137044 ,0.083801 ,0.103551 ,0.137730 ,0.231591 ,0.114596 ,0.070800 ,0.156949 ,0.177844 ,0.078474 ,0.060818 ,0.122832 ,0.125609 ,0.097637 ,0.140680
