subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-420116_ses-1,0.099636 ,0.081023 ,0.071854 ,0.046885 ,0.049451 ,0.041977 ,0.086618 ,0.039913 ,0.075169 ,0.042365 ,0.084241 ,0.059213 ,0.077707 ,0.065605 ,0.094906 ,0.062535 ,0.078761 ,0.054535
sub-420117_ses-1,0.074353 ,0.066667 ,0.043271 ,0.054483 ,0.036930 ,0.043280 ,0.055936 ,0.052424 ,0.079967 ,0.045549 ,0.054505 ,0.048272 ,0.076298 ,0.053995 ,0.070040 ,0.048531 ,0.044555 ,0.035006
sub-420118_ses-1,0.097622 ,0.084736 ,0.078784 ,0.078435 ,0.050441 ,0.043194 ,0.052827 ,0.053517 ,0.084138 ,0.053826 ,0.066869 ,0.072794 ,0.065928 ,0.053143 ,0.117162 ,0.104325 ,0.109268 ,0.060214
sub-420119_ses-1,0.090411 ,0.074205 ,0.064951 ,0.052345 ,0.036750 ,0.048359 ,0.047950 ,0.032938 ,0.090546 ,0.032648 ,0.062582 ,0.051285 ,0.041512 ,0.037006 ,0.072028 ,0.043065 ,0.083470 ,0.044125
sub-420120_ses-1,0.134231 ,0.075721 ,0.085664 ,0.060779 ,0.053398 ,0.055224 ,0.073888 ,0.046713 ,0.100891 ,0.070256 ,0.096631 ,0.070643 ,0.061252 ,0.061352 ,0.109656 ,0.056559 ,0.112452 ,0.055034
sub-420121_ses-1,0.115423 ,0.088887 ,0.073446 ,0.062596 ,0.058128 ,0.050332 ,0.082770 ,0.039468 ,0.080131 ,0.053357 ,0.074376 ,0.066606 ,0.075110 ,0.059251 ,0.118118 ,0.071355 ,0.080380 ,0.041917
sub-420122_ses-1,0.046824 ,0.090271 ,0.055485 ,0.046492 ,0.049559 ,0.034848 ,0.041815 ,0.034640 ,0.065294 ,0.052127 ,0.055876 ,0.055047 ,0.044894 ,0.043236 ,0.096281 ,0.046468 ,0.047387 ,0.032283
sub-420123_ses-1,0.121844 ,0.064027 ,0.068707 ,0.053587 ,0.042317 ,0.041270 ,0.057211 ,0.049344 ,0.067776 ,0.043143 ,0.057249 ,0.045706 ,0.066191 ,0.054093 ,0.087517 ,0.048873 ,0.046893 ,0.044092
sub-420124_ses-1,0.107866 ,0.077338 ,0.084722 ,0.065755 ,0.049514 ,0.047213 ,0.065988 ,0.028792 ,0.099333 ,0.056902 ,0.059761 ,0.047805 ,0.077988 ,0.048577 ,0.095534 ,0.048934 ,0.063515 ,0.060719
sub-420125_ses-1,0.073427 ,0.062573 ,0.066855 ,0.062010 ,0.045695 ,0.045476 ,0.068554 ,0.042199 ,0.065300 ,0.044729 ,0.070538 ,0.058993 ,0.064837 ,0.044495 ,0.071100 ,0.067786 ,0.092929 ,0.033342
sub-420126_ses-1,0.121670 ,0.077194 ,0.076982 ,0.052665 ,0.052122 ,0.057455 ,0.064506 ,0.040306 ,0.080957 ,0.055892 ,0.067505 ,0.054306 ,0.067100 ,0.061507 ,0.100750 ,0.035936 ,0.063847 ,0.068732
sub-420127_ses-1,0.107090 ,0.059805 ,0.068433 ,0.066940 ,0.045325 ,0.052997 ,0.068420 ,0.052863 ,0.072724 ,0.056621 ,0.077882 ,0.075987 ,0.068843 ,0.045350 ,0.091129 ,0.042387 ,0.049936 ,0.045755
sub-421521_ses-1,0.096730 ,0.092927 ,0.053670 ,0.044155 ,0.037596 ,0.039370 ,0.063129 ,0.051622 ,0.078213 ,0.050505 ,0.064262 ,0.059016 ,0.070155 ,0.048276 ,0.072222 ,0.047345 ,0.037272 ,0.044813
sub-421522_ses-1,0.053664 ,0.062384 ,0.059653 ,0.039459 ,0.043005 ,0.036651 ,0.061479 ,0.043371 ,0.083843 ,0.045430 ,0.056591 ,0.052432 ,0.051430 ,0.037503 ,0.059544 ,0.048225 ,0.067302 ,0.029651
sub-421523_ses-1,0.073765 ,0.059812 ,0.047664 ,0.060889 ,0.058650 ,0.047541 ,0.048568 ,0.034567 ,0.057802 ,0.046067 ,0.092670 ,0.048113 ,0.063087 ,0.042648 ,0.052194 ,0.047028 ,0.135047 ,0.033559
sub-421524_ses-1,0.076923 ,0.068727 ,0.048034 ,0.051688 ,0.042914 ,0.034740 ,0.066469 ,0.042302 ,0.073844 ,0.034412 ,0.049897 ,0.047411 ,0.064076 ,0.042148 ,0.099545 ,0.048434 ,0.048905 ,0.031655
sub-421529_ses-1,0.065245 ,0.064824 ,0.057797 ,0.041578 ,0.045353 ,0.042187 ,0.049112 ,0.037582 ,0.045922 ,0.037104 ,0.079573 ,0.050282 ,0.068075 ,0.051592 ,0.064508 ,0.055340 ,0.072746 ,0.031962
sub-421530_ses-1,0.074870 ,0.064639 ,0.038287 ,0.039720 ,0.040466 ,0.032122 ,0.059148 ,0.043135 ,0.079153 ,0.036663 ,0.069933 ,0.047456 ,0.053940 ,0.032935 ,0.077020 ,0.045538 ,0.054271 ,0.033727
sub-421531_ses-1,0.062735 ,0.067892 ,0.064908 ,0.042185 ,0.045489 ,0.044926 ,0.071043 ,0.042383 ,0.071657 ,0.037655 ,0.130587 ,0.059478 ,0.049196 ,0.042469 ,0.060326 ,0.043015 ,0.107461 ,0.044299
sub-421532_ses-1,0.053250 ,0.054486 ,0.040961 ,0.043955 ,0.037811 ,0.040308 ,0.064297 ,0.032334 ,0.060325 ,0.040594 ,0.055554 ,0.053635 ,0.057825 ,0.035931 ,0.052676 ,0.032859 ,0.047704 ,0.036031
sub-421533_ses-1,0.064028 ,0.050674 ,0.053794 ,0.045329 ,0.035928 ,0.042343 ,0.054841 ,0.046290 ,0.057824 ,0.074184 ,0.097316 ,0.049147 ,0.075754 ,0.040429 ,0.064793 ,0.054516 ,0.087254 ,0.035503
sub-421534_ses-1,0.065473 ,0.049561 ,0.042804 ,0.039992 ,0.056618 ,0.034159 ,0.062029 ,0.045161 ,0.050428 ,0.033932 ,0.060674 ,0.045590 ,0.055647 ,0.047505 ,0.062586 ,0.039943 ,0.064345 ,0.034867
sub-422720_ses-1,0.071456 ,0.051968 ,0.045114 ,0.062918 ,0.052297 ,0.052793 ,0.057130 ,0.045611 ,0.054205 ,0.066209 ,0.136983 ,0.071453 ,0.060951 ,0.046733 ,0.142714 ,0.062481 ,0.102192 ,0.024448
sub-422721_ses-1,0.068176 ,0.061232 ,0.057247 ,0.049812 ,0.047449 ,0.043817 ,0.058763 ,0.048609 ,0.058105 ,0.074423 ,0.076268 ,0.080611 ,0.068161 ,0.040523 ,0.087971 ,0.062659 ,0.079871 ,0.044813
