subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-011_ses-1,0.053602 ,0.082743 ,0.102881 ,0.052333 ,0.031432 ,0.041748 ,0.039412 ,0.049335 ,0.061478 ,0.044841 ,0.048735 ,0.045313 ,0.038432 ,0.041323 ,0.046850 ,0.040467 ,0.039264 ,0.024777
sub-012_ses-1,0.047043 ,0.059897 ,0.079141 ,0.040898 ,0.035674 ,0.042040 ,0.030163 ,0.032306 ,0.049357 ,0.037700 ,0.044792 ,0.043951 ,0.039997 ,0.032979 ,0.040145 ,0.039219 ,0.037616 ,0.034050
sub-013_ses-1,0.069610 ,0.064778 ,0.090775 ,0.042486 ,0.036432 ,0.036041 ,0.035253 ,0.053472 ,0.067320 ,0.042480 ,0.051210 ,0.050845 ,0.035460 ,0.033249 ,0.056357 ,0.037491 ,0.036055 ,0.032038
sub-014_ses-1,0.055331 ,0.066341 ,0.088062 ,0.048499 ,0.039246 ,0.038328 ,0.041031 ,0.046047 ,0.050748 ,0.035709 ,0.039447 ,0.047377 ,0.046482 ,0.032727 ,0.042254 ,0.040218 ,0.036485 ,0.024945
sub-015_ses-1,0.051314 ,0.099195 ,0.146796 ,0.076942 ,0.048809 ,0.073330 ,0.048978 ,0.034671 ,0.048480 ,0.042582 ,0.043321 ,0.039140 ,0.054622 ,0.053995 ,0.049454 ,0.028560 ,0.028981 ,0.028209
sub-016_ses-1,0.047574 ,0.061348 ,0.047632 ,0.049514 ,0.048952 ,0.034651 ,0.042403 ,0.029158 ,0.035237 ,0.030104 ,0.043566 ,0.031308 ,0.044921 ,0.032176 ,0.037442 ,0.030964 ,0.025604 ,0.013400
sub-017_ses-1,0.040197 ,0.052257 ,0.061713 ,0.023479 ,0.024398 ,0.032831 ,0.027113 ,0.039629 ,0.034743 ,0.023771 ,0.030470 ,0.026815 ,0.035974 ,0.033453 ,0.029911 ,0.031252 ,0.032275 ,0.020318
sub-018_ses-1,0.033528 ,0.038211 ,0.036771 ,0.033515 ,0.015075 ,0.025506 ,0.027623 ,0.031067 ,0.024351 ,0.026180 ,0.031038 ,0.046856 ,0.022858 ,0.017237 ,0.024783 ,0.019176 ,0.025173 ,0.021439
sub-019_ses-1,0.034598 ,0.041778 ,0.039688 ,0.038669 ,0.019429 ,0.023791 ,0.027893 ,0.050149 ,0.025087 ,0.026881 ,0.038043 ,0.030600 ,0.029188 ,0.018671 ,0.035172 ,0.026641 ,0.028979 ,0.018140
sub-020_ses-1,0.048016 ,0.064668 ,0.069209 ,0.055806 ,0.036413 ,0.043455 ,0.037987 ,0.030500 ,0.059984 ,0.049168 ,0.048694 ,0.056001 ,0.043956 ,0.032013 ,0.036024 ,0.029492 ,0.032327 ,0.025008
sub-021_ses-1,0.038652 ,0.028760 ,0.048921 ,0.017443 ,0.034414 ,0.039597 ,0.029142 ,0.021958 ,0.025470 ,0.017915 ,0.031722 ,0.022924 ,0.044638 ,0.027428 ,0.028858 ,0.033239 ,0.029038 ,0.008976
sub-022_ses-1,0.052047 ,0.051673 ,0.068915 ,0.036685 ,0.036655 ,0.034652 ,0.023211 ,0.025716 ,0.057478 ,0.039786 ,0.034230 ,0.039932 ,0.033024 ,0.021121 ,0.043393 ,0.042126 ,0.031338 ,0.017157
sub-023_ses-1,0.060164 ,0.050832 ,0.083054 ,0.033980 ,0.027789 ,0.032968 ,0.030892 ,0.031002 ,0.039397 ,0.040122 ,0.026801 ,0.033425 ,0.035438 ,0.029801 ,0.036587 ,0.032942 ,0.023703 ,0.024081
sub-024_ses-1,0.051315 ,0.060379 ,0.055608 ,0.029313 ,0.033985 ,0.029298 ,0.032654 ,0.049718 ,0.045404 ,0.028870 ,0.037038 ,0.046278 ,0.041744 ,0.028645 ,0.031724 ,0.020726 ,0.022548 ,0.033803
sub-025_ses-1,0.050255 ,0.030251 ,0.025926 ,0.040701 ,0.027533 ,0.033477 ,0.036593 ,0.022960 ,0.061764 ,0.025717 ,0.049773 ,0.027363 ,0.034314 ,0.027203 ,0.043158 ,0.031916 ,0.029271 ,0.011536
sub-026_ses-1,0.054611 ,0.050796 ,0.064345 ,0.027022 ,0.022281 ,0.033607 ,0.032516 ,0.025518 ,0.029331 ,0.035028 ,0.035125 ,0.030270 ,0.022729 ,0.028030 ,0.038093 ,0.028491 ,0.019580 ,0.019708
sub-027_ses-1,0.036272 ,0.040979 ,0.051134 ,0.023637 ,0.022719 ,0.028639 ,0.026440 ,0.033892 ,0.025588 ,0.021721 ,0.036055 ,0.023173 ,0.025627 ,0.024227 ,0.027555 ,0.023728 ,0.026005 ,0.018945
sub-028_ses-1,0.052438 ,0.041929 ,0.066992 ,0.030175 ,0.023218 ,0.031695 ,0.045412 ,0.042109 ,0.043769 ,0.032050 ,0.033363 ,0.038960 ,0.039951 ,0.034607 ,0.040707 ,0.044590 ,0.028344 ,0.015407
sub-029_ses-1,0.046601 ,0.062765 ,0.089207 ,0.043135 ,0.031270 ,0.034362 ,0.035568 ,0.053031 ,0.048116 ,0.033699 ,0.056482 ,0.053115 ,0.031777 ,0.022613 ,0.032594 ,0.026858 ,0.049938 ,0.023890
sub-030_ses-1,0.061509 ,0.068736 ,0.085448 ,0.029070 ,0.021977 ,0.033677 ,0.028266 ,0.036041 ,0.022956 ,0.032995 ,0.032404 ,0.026898 ,0.031638 ,0.027808 ,0.036906 ,0.030043 ,0.028288 ,0.020527
sub-031_ses-1,0.056774 ,0.042919 ,0.032251 ,0.036648 ,0.031703 ,0.027111 ,0.031359 ,0.031172 ,0.052310 ,0.028505 ,0.053511 ,0.045334 ,0.022499 ,0.026975 ,0.060733 ,0.037521 ,0.037634 ,0.036269
sub-032_ses-1,0.046030 ,0.039470 ,0.029190 ,0.028044 ,0.027343 ,0.026975 ,0.060923 ,0.027676 ,0.037459 ,0.023584 ,0.047779 ,0.061684 ,0.023076 ,0.017800 ,0.037372 ,0.022901 ,0.029907 ,0.022076
sub-033_ses-1,0.060991 ,0.056620 ,0.047012 ,0.039199 ,0.043905 ,0.047324 ,0.060088 ,0.056620 ,0.095132 ,0.043329 ,0.080135 ,0.089366 ,0.055207 ,0.041130 ,0.081954 ,0.061896 ,0.085900 ,0.042056
sub-034_ses-1,0.052503 ,0.031903 ,0.025975 ,0.027042 ,0.026889 ,0.020992 ,0.054231 ,0.051077 ,0.057233 ,0.026001 ,0.041625 ,0.066340 ,0.029141 ,0.022795 ,0.058954 ,0.034827 ,0.042672 ,0.023136
sub-035_ses-1,0.055441 ,0.038433 ,0.045167 ,0.032771 ,0.035275 ,0.048927 ,0.072084 ,0.035771 ,0.097190 ,0.041845 ,0.084886 ,0.085100 ,0.033400 ,0.031740 ,0.097008 ,0.034918 ,0.059587 ,0.034748
sub-036_ses-1,0.040825 ,0.034551 ,0.021171 ,0.024600 ,0.019176 ,0.020094 ,0.049416 ,0.021163 ,0.036085 ,0.026422 ,0.039331 ,0.040280 ,0.024361 ,0.019597 ,0.029932 ,0.031987 ,0.036014 ,0.021588
sub-037_ses-1,0.052502 ,0.035263 ,0.033375 ,0.034206 ,0.036739 ,0.023780 ,0.035604 ,0.032140 ,0.049556 ,0.027099 ,0.046719 ,0.054147 ,0.030963 ,0.025533 ,0.047122 ,0.041490 ,0.042298 ,0.026286
sub-038_ses-1,0.045173 ,0.029160 ,0.021007 ,0.025721 ,0.016921 ,0.022365 ,0.064891 ,0.019925 ,0.034902 ,0.027521 ,0.041742 ,0.065467 ,0.020470 ,0.019416 ,0.034250 ,0.027749 ,0.029298 ,0.017474
sub-039_ses-1,0.052109 ,0.043473 ,0.023357 ,0.036489 ,0.036428 ,0.031136 ,0.097934 ,0.031821 ,0.040577 ,0.034325 ,0.041387 ,0.056756 ,0.029956 ,0.018175 ,0.036454 ,0.031454 ,0.038195 ,0.026438
sub-040_ses-1,0.057703 ,0.075151 ,0.033983 ,0.023473 ,0.025028 ,0.025292 ,0.040036 ,0.028736 ,0.053669 ,0.037060 ,0.046022 ,0.051388 ,0.023927 ,0.026151 ,0.034145 ,0.035036 ,0.041534 ,0.016085
sub-041_ses-1,0.053477 ,0.036929 ,0.028956 ,0.027150 ,0.031453 ,0.026033 ,0.079861 ,0.024773 ,0.034243 ,0.027922 ,0.047246 ,0.055429 ,0.032547 ,0.021320 ,0.033252 ,0.032873 ,0.052446 ,0.017125
sub-042_ses-1,0.120006 ,0.059669 ,0.108355 ,0.045937 ,0.088402 ,0.066323 ,0.281059 ,0.155099 ,0.167528 ,0.065165 ,0.132446 ,0.283314 ,0.071840 ,0.079637 ,0.131843 ,0.093111 ,0.119958 ,0.059962
sub-043_ses-1,0.057505 ,0.038339 ,0.023702 ,0.026841 ,0.047245 ,0.029134 ,0.111601 ,0.068908 ,0.075303 ,0.043947 ,0.116835 ,0.229032 ,0.036566 ,0.039280 ,0.105108 ,0.043540 ,0.062640 ,0.035174
sub-044_ses-1,0.053759 ,0.029802 ,0.027335 ,0.020602 ,0.030685 ,0.028589 ,0.081962 ,0.032930 ,0.039383 ,0.038638 ,0.046036 ,0.084403 ,0.017579 ,0.023293 ,0.037525 ,0.021455 ,0.041759 ,0.027195
sub-045_ses-1,0.051300 ,0.029984 ,0.022828 ,0.040138 ,0.022609 ,0.026316 ,0.079096 ,0.043710 ,0.028572 ,0.039287 ,0.064443 ,0.100837 ,0.021019 ,0.014160 ,0.027598 ,0.043978 ,0.029840 ,0.019913
sub-046_ses-1,0.079927 ,0.130080 ,0.174561 ,0.084047 ,0.099898 ,0.133365 ,0.089338 ,0.072139 ,0.116265 ,0.079618 ,0.093800 ,0.081811 ,0.064539 ,0.054477 ,0.081282 ,0.064666 ,0.061012 ,0.048880
sub-047_ses-1,0.093090 ,0.171089 ,0.185132 ,0.100430 ,0.109585 ,0.127668 ,0.107503 ,0.081892 ,0.074194 ,0.066579 ,0.114520 ,0.081093 ,0.110251 ,0.051007 ,0.080834 ,0.072963 ,0.073289 ,0.038270
sub-048_ses-1,0.066572 ,0.088186 ,0.094142 ,0.107953 ,0.073432 ,0.119805 ,0.065020 ,0.066585 ,0.067866 ,0.056666 ,0.079390 ,0.075243 ,0.055633 ,0.049365 ,0.061806 ,0.039781 ,0.048787 ,0.048915
sub-049_ses-1,0.072930 ,0.115981 ,0.099106 ,0.085338 ,0.070026 ,0.086772 ,0.069215 ,0.069380 ,0.069146 ,0.060048 ,0.068674 ,0.063641 ,0.070917 ,0.043639 ,0.068251 ,0.049062 ,0.051416 ,0.047907
sub-050_ses-1,0.072917 ,0.131998 ,0.146777 ,0.076543 ,0.096631 ,0.109886 ,0.077895 ,0.081291 ,0.097646 ,0.061911 ,0.103534 ,0.108976 ,0.067457 ,0.057689 ,0.065247 ,0.058753 ,0.074961 ,0.044750
sub-051_ses-1,0.099051 ,0.130643 ,0.139564 ,0.110420 ,0.079453 ,0.116962 ,0.098068 ,0.063061 ,0.088874 ,0.080534 ,0.117314 ,0.147106 ,0.097576 ,0.058161 ,0.101935 ,0.052791 ,0.058317 ,0.053032
sub-052_ses-1,0.094413 ,0.137265 ,0.129228 ,0.065918 ,0.085104 ,0.118377 ,0.070228 ,0.077921 ,0.082059 ,0.077690 ,0.079181 ,0.085071 ,0.058665 ,0.051395 ,0.070453 ,0.051432 ,0.059530 ,0.048335
sub-053_ses-1,0.070775 ,0.076540 ,0.107008 ,0.090468 ,0.088383 ,0.110435 ,0.066055 ,0.061596 ,0.060810 ,0.054970 ,0.097742 ,0.069967 ,0.069555 ,0.028045 ,0.058099 ,0.046474 ,0.065561 ,0.041161
sub-054_ses-1,0.087755 ,0.110169 ,0.117764 ,0.067832 ,0.074625 ,0.092963 ,0.086279 ,0.066519 ,0.078397 ,0.057746 ,0.089246 ,0.087726 ,0.073919 ,0.062151 ,0.086993 ,0.060354 ,0.068394 ,0.052662
sub-055_ses-1,0.097478 ,0.124259 ,0.118757 ,0.098910 ,0.110201 ,0.121157 ,0.079178 ,0.069032 ,0.106831 ,0.101451 ,0.100203 ,0.096209 ,0.067590 ,0.054911 ,0.086285 ,0.065897 ,0.090662 ,0.060343
sub-056_ses-1,0.086696 ,0.099492 ,0.137397 ,0.105472 ,0.112865 ,0.116135 ,0.077673 ,0.073648 ,0.081384 ,0.060052 ,0.092962 ,0.124071 ,0.072790 ,0.060245 ,0.077551 ,0.053930 ,0.065435 ,0.068046
sub-057_ses-1,0.087481 ,0.131807 ,0.149365 ,0.092844 ,0.083992 ,0.125902 ,0.076411 ,0.067864 ,0.112107 ,0.089386 ,0.081235 ,0.125536 ,0.063735 ,0.046498 ,0.071976 ,0.051168 ,0.070732 ,0.053385
sub-058_ses-1,0.100189 ,0.130406 ,0.145997 ,0.086280 ,0.092315 ,0.106598 ,0.091164 ,0.065122 ,0.106035 ,0.077849 ,0.093031 ,0.098626 ,0.084614 ,0.066665 ,0.082493 ,0.072756 ,0.067664 ,0.053835
sub-059_ses-1,0.093882 ,0.119587 ,0.115635 ,0.096764 ,0.100463 ,0.135658 ,0.084686 ,0.088257 ,0.133797 ,0.071911 ,0.151564 ,0.119104 ,0.110317 ,0.060759 ,0.089058 ,0.047092 ,0.065992 ,0.075959
sub-060_ses-1,0.072127 ,0.094824 ,0.093101 ,0.094494 ,0.078879 ,0.096677 ,0.077428 ,0.065857 ,0.088156 ,0.073280 ,0.079039 ,0.075632 ,0.059322 ,0.057277 ,0.065967 ,0.053272 ,0.054685 ,0.058535
sub-061_ses-1,0.084367 ,0.087268 ,0.061990 ,0.046412 ,0.040282 ,0.037883 ,0.053152 ,0.059292 ,0.083464 ,0.056684 ,0.053771 ,0.064842 ,0.057324 ,0.043024 ,0.075611 ,0.058507 ,0.036155 ,0.048250
sub-062_ses-1,0.094913 ,0.098293 ,0.086205 ,0.053415 ,0.059180 ,0.043704 ,0.073147 ,0.069188 ,0.093210 ,0.091578 ,0.072266 ,0.098425 ,0.074080 ,0.036776 ,0.071168 ,0.052347 ,0.064035 ,0.072603
sub-063_ses-1,0.095790 ,0.087363 ,0.073072 ,0.051040 ,0.051926 ,0.050507 ,0.067894 ,0.083822 ,0.104549 ,0.067267 ,0.061507 ,0.088525 ,0.054462 ,0.035463 ,0.079004 ,0.046539 ,0.055872 ,0.064829
sub-064_ses-1,0.081242 ,0.082195 ,0.083845 ,0.053864 ,0.046925 ,0.045627 ,0.064434 ,0.065980 ,0.095393 ,0.068201 ,0.062607 ,0.088665 ,0.049512 ,0.034946 ,0.060042 ,0.052074 ,0.044255 ,0.065556
sub-065_ses-1,0.087205 ,0.134897 ,0.133002 ,0.071828 ,0.082745 ,0.059308 ,0.128978 ,0.076981 ,0.121100 ,0.066133 ,0.088623 ,0.131225 ,0.112553 ,0.070647 ,0.094648 ,0.053626 ,0.056251 ,0.127423
sub-066_ses-1,0.075632 ,0.087072 ,0.070004 ,0.062305 ,0.046301 ,0.047017 ,0.065217 ,0.062535 ,0.089370 ,0.068954 ,0.077992 ,0.095315 ,0.059902 ,0.046660 ,0.064504 ,0.052047 ,0.045757 ,0.059403
sub-067_ses-1,0.124673 ,0.113034 ,0.103120 ,0.064376 ,0.068211 ,0.062480 ,0.062516 ,0.081539 ,0.115484 ,0.082762 ,0.086272 ,0.127304 ,0.067175 ,0.054373 ,0.084707 ,0.044082 ,0.064527 ,0.096187
sub-068_ses-1,0.099160 ,0.115541 ,0.085237 ,0.182489 ,0.100562 ,0.100469 ,0.187110 ,0.076052 ,0.148309 ,0.066357 ,0.077646 ,0.131572 ,0.086449 ,0.062925 ,0.132059 ,0.142023 ,0.161399 ,0.093391
sub-069_ses-1,0.089671 ,0.089541 ,0.074649 ,0.056387 ,0.056240 ,0.056681 ,0.052430 ,0.058697 ,0.089959 ,0.068305 ,0.073670 ,0.100726 ,0.073750 ,0.052469 ,0.077236 ,0.044616 ,0.051885 ,0.038619
sub-070_ses-1,0.125743 ,0.084360 ,0.119610 ,0.076379 ,0.073859 ,0.079123 ,0.056526 ,0.054390 ,0.114142 ,0.072974 ,0.093409 ,0.085088 ,0.077816 ,0.053408 ,0.084192 ,0.064144 ,0.086228 ,0.030411
sub-071_ses-1,0.103573 ,0.096368 ,0.098491 ,0.058290 ,0.045923 ,0.057091 ,0.075257 ,0.066186 ,0.118889 ,0.070292 ,0.071818 ,0.110939 ,0.082604 ,0.057908 ,0.069228 ,0.046427 ,0.072943 ,0.044612
sub-072_ses-1,0.119046 ,0.160201 ,0.134421 ,0.086299 ,0.070294 ,0.080810 ,0.067342 ,0.055901 ,0.139049 ,0.092641 ,0.100952 ,0.078318 ,0.086217 ,0.061098 ,0.095166 ,0.057750 ,0.075586 ,0.040225
sub-073_ses-1,0.097857 ,0.142796 ,0.110028 ,0.097126 ,0.068171 ,0.076658 ,0.095807 ,0.059533 ,0.154493 ,0.067029 ,0.065548 ,0.089565 ,0.123572 ,0.081777 ,0.107558 ,0.050457 ,0.081360 ,0.102668
sub-074_ses-1,0.127393 ,0.126369 ,0.087709 ,0.062865 ,0.050638 ,0.070514 ,0.106880 ,0.073477 ,0.142411 ,0.073014 ,0.086552 ,0.151512 ,0.083043 ,0.052551 ,0.099847 ,0.059321 ,0.073801 ,0.072252
sub-075_ses-1,0.090826 ,0.114182 ,0.087282 ,0.051419 ,0.051171 ,0.061087 ,0.082080 ,0.073150 ,0.098243 ,0.082556 ,0.070623 ,0.088234 ,0.090474 ,0.053161 ,0.087855 ,0.047007 ,0.044785 ,0.070117
sub-076_ses-1,0.074375 ,0.063585 ,0.074100 ,0.056527 ,0.059878 ,0.045704 ,0.053412 ,0.042177 ,0.075545 ,0.052781 ,0.064136 ,0.080682 ,0.060442 ,0.052108 ,0.061234 ,0.052775 ,0.052604 ,0.055245
sub-077_ses-1,0.087369 ,0.063203 ,0.077123 ,0.051553 ,0.060053 ,0.048665 ,0.070191 ,0.039797 ,0.066768 ,0.057497 ,0.077209 ,0.047886 ,0.055235 ,0.040265 ,0.066173 ,0.035592 ,0.059785 ,0.055836
sub-078_ses-1,0.075364 ,0.070122 ,0.072735 ,0.070984 ,0.063981 ,0.053466 ,0.065371 ,0.067108 ,0.082000 ,0.068545 ,0.090111 ,0.068184 ,0.073804 ,0.034346 ,0.068533 ,0.050836 ,0.079710 ,0.048315
sub-079_ses-1,0.074763 ,0.067178 ,0.093439 ,0.057188 ,0.054602 ,0.039627 ,0.050935 ,0.058571 ,0.073416 ,0.044415 ,0.071234 ,0.073028 ,0.066557 ,0.048432 ,0.064155 ,0.065325 ,0.063295 ,0.050726
sub-080_ses-1,0.071326 ,0.061568 ,0.074055 ,0.063126 ,0.046119 ,0.042711 ,0.039183 ,0.046959 ,0.068729 ,0.075450 ,0.085575 ,0.075907 ,0.066962 ,0.051557 ,0.075000 ,0.054599 ,0.063121 ,0.060544
sub-081_ses-1,0.069692 ,0.068811 ,0.098225 ,0.057897 ,0.062733 ,0.070570 ,0.068421 ,0.050185 ,0.090560 ,0.069006 ,0.091266 ,0.067936 ,0.066570 ,0.045520 ,0.085905 ,0.068307 ,0.064509 ,0.054981
sub-082_ses-1,0.080581 ,0.068981 ,0.086449 ,0.058094 ,0.049010 ,0.054028 ,0.057719 ,0.055372 ,0.096004 ,0.078280 ,0.074906 ,0.082456 ,0.073897 ,0.044090 ,0.055745 ,0.061255 ,0.051931 ,0.052936
sub-083_ses-1,0.062330 ,0.061805 ,0.076394 ,0.062782 ,0.055646 ,0.067468 ,0.051616 ,0.043192 ,0.065818 ,0.063815 ,0.077125 ,0.068598 ,0.051225 ,0.034586 ,0.069705 ,0.058362 ,0.110711 ,0.046109
sub-084_ses-1,0.076020 ,0.093931 ,0.049124 ,0.068070 ,0.078530 ,0.061477 ,0.054644 ,0.068738 ,0.080425 ,0.069553 ,0.106740 ,0.077666 ,0.081223 ,0.057306 ,0.074898 ,0.051843 ,0.085166 ,0.036870
sub-085_ses-1,0.073012 ,0.071720 ,0.061906 ,0.055558 ,0.095056 ,0.053575 ,0.106443 ,0.057830 ,0.087974 ,0.074359 ,0.071795 ,0.070365 ,0.063610 ,0.062584 ,0.081065 ,0.074713 ,0.062695 ,0.051788
sub-086_ses-1,0.083270 ,0.084973 ,0.081014 ,0.050446 ,0.052004 ,0.054345 ,0.097384 ,0.059552 ,0.113362 ,0.086832 ,0.092907 ,0.083470 ,0.073366 ,0.047180 ,0.072372 ,0.070034 ,0.073312 ,0.079524
sub-087_ses-1,0.066925 ,0.084211 ,0.114891 ,0.076444 ,0.045776 ,0.053960 ,0.068945 ,0.063465 ,0.073298 ,0.070091 ,0.078011 ,0.054799 ,0.058082 ,0.049442 ,0.070829 ,0.049241 ,0.062406 ,0.063060
sub-088_ses-1,0.059913 ,0.048050 ,0.062613 ,0.061823 ,0.057802 ,0.059909 ,0.062220 ,0.059837 ,0.062413 ,0.064423 ,0.083811 ,0.072307 ,0.059262 ,0.049158 ,0.059436 ,0.055351 ,0.060270 ,0.052763
sub-089_ses-1,0.067812 ,0.060269 ,0.056073 ,0.043724 ,0.044170 ,0.041592 ,0.056246 ,0.050608 ,0.073172 ,0.042709 ,0.100771 ,0.059247 ,0.065998 ,0.047233 ,0.072407 ,0.073059 ,0.062805 ,0.051231
sub-090_ses-1,0.065321 ,0.070352 ,0.073564 ,0.041269 ,0.047456 ,0.051832 ,0.068352 ,0.054031 ,0.056536 ,0.051744 ,0.093072 ,0.086379 ,0.055421 ,0.056042 ,0.067134 ,0.056737 ,0.046474 ,0.047698
sub-091_ses-1,0.072672 ,0.082051 ,0.086743 ,0.054795 ,0.039988 ,0.048858 ,0.058046 ,0.061975 ,0.059119 ,0.041851 ,0.043950 ,0.047520 ,0.058268 ,0.068338 ,0.052792 ,0.054487 ,0.035945 ,0.038444
sub-092_ses-1,0.083300 ,0.096384 ,0.081407 ,0.056241 ,0.040390 ,0.056992 ,0.068495 ,0.062966 ,0.065909 ,0.055086 ,0.051221 ,0.047788 ,0.053268 ,0.052017 ,0.057604 ,0.036227 ,0.037183 ,0.039695
sub-093_ses-1,0.072424 ,0.088788 ,0.081397 ,0.069160 ,0.049262 ,0.072164 ,0.086063 ,0.089036 ,0.059586 ,0.048085 ,0.057801 ,0.062827 ,0.057865 ,0.054822 ,0.061861 ,0.047243 ,0.038059 ,0.035293
sub-094_ses-1,0.086354 ,0.119831 ,0.130940 ,0.076545 ,0.042025 ,0.060725 ,0.081443 ,0.094139 ,0.080614 ,0.058558 ,0.052162 ,0.060455 ,0.069719 ,0.074671 ,0.072277 ,0.066336 ,0.042359 ,0.040096
sub-095_ses-1,0.073499 ,0.094866 ,0.111262 ,0.091943 ,0.047784 ,0.064468 ,0.076546 ,0.075335 ,0.085134 ,0.076807 ,0.047943 ,0.060943 ,0.054038 ,0.046507 ,0.075051 ,0.050491 ,0.043024 ,0.047437
sub-096_ses-1,0.083611 ,0.093593 ,0.088760 ,0.080477 ,0.042912 ,0.050522 ,0.072917 ,0.082128 ,0.049865 ,0.050980 ,0.053843 ,0.057508 ,0.049584 ,0.063829 ,0.069070 ,0.050085 ,0.032568 ,0.033331
sub-097_ses-1,0.092701 ,0.083900 ,0.099730 ,0.053987 ,0.052210 ,0.055828 ,0.077553 ,0.063599 ,0.065648 ,0.046248 ,0.063171 ,0.053647 ,0.041811 ,0.052008 ,0.055640 ,0.051870 ,0.039356 ,0.038242
sub-098_ses-1,0.104757 ,0.091170 ,0.104777 ,0.064428 ,0.047548 ,0.058015 ,0.062903 ,0.057226 ,0.071860 ,0.053043 ,0.054163 ,0.059483 ,0.067094 ,0.064436 ,0.060449 ,0.050608 ,0.042106 ,0.039612
sub-099_ses-1,0.084177 ,0.071223 ,0.086307 ,0.047975 ,0.052282 ,0.052959 ,0.063529 ,0.084820 ,0.065204 ,0.038956 ,0.059933 ,0.055486 ,0.050603 ,0.056259 ,0.060227 ,0.041068 ,0.040351 ,0.042433
sub-100_ses-1,0.080486 ,0.065108 ,0.060301 ,0.056964 ,0.043285 ,0.040281 ,0.061879 ,0.061601 ,0.061254 ,0.046216 ,0.061628 ,0.050286 ,0.042354 ,0.049733 ,0.046386 ,0.054161 ,0.035863 ,0.035379
sub-101_ses-1,0.085440 ,0.060229 ,0.062394 ,0.055764 ,0.042235 ,0.053007 ,0.070520 ,0.097489 ,0.080150 ,0.047323 ,0.048939 ,0.061782 ,0.063926 ,0.060033 ,0.070874 ,0.047050 ,0.039994 ,0.040631
sub-102_ses-1,0.071779 ,0.064115 ,0.054796 ,0.050251 ,0.044767 ,0.048835 ,0.068755 ,0.082385 ,0.062393 ,0.049005 ,0.052870 ,0.057926 ,0.053131 ,0.042054 ,0.055837 ,0.036410 ,0.049442 ,0.035251
sub-103_ses-1,0.084428 ,0.139040 ,0.165119 ,0.106133 ,0.068648 ,0.081507 ,0.068928 ,0.069430 ,0.086725 ,0.061734 ,0.053652 ,0.060314 ,0.066552 ,0.064793 ,0.064750 ,0.040013 ,0.037920 ,0.037461
